pair_key,benchmark,model,n_tasks,b,policy,alpha,m,weight,variance_ratio,ratio_mc_se
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5558807683856541,0.0003916775514571322
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5634453582631391,0.0005696387138224359
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6264597206467573,0.00032091939789554184
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6494162234333178,0.0006558952150407859
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.603406873349819,0.0005601261181572121
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6726231193058041,0.00288517478988691
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.533126904573267,0.0011282139555853963
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7085809305261637,0.002854211807124818
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6502519234942719,0.0003624266389113972
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.48256820416947666,0.0003805995513770122
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5940408917489051,0.0007405324767621145
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7211113337608646,0.0003459512037472438
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7922997140768261,0.00028365651874910294
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.8077994655728533,0.00033937224387705836
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.8143675281260032,0.0002818201819854591
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7080570502787351,0.0004013230445219936
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.579048433425266,0.0004129687332068124
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6995627563409841,0.00028214064227233206
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7849316804640388,0.00028993143131019936
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7741141186126275,0.0003124377067366069
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.8643181650001782,0.0002819521753308045
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6593866211213771,0.0003215128266371254
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.5670233129983999,0.00042355404547754266
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.6738508868081484,0.00030076793280537137
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7659739308300754,0.0002961388332904938
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,32,tuned_ibn,0.12,11,0.25250353018213567,0.7440470752490049,0.0003411672801975821
aime24__model=qwen2_5_32b,aime24,qwen2_5_32b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7614490734175412,0.0006187870653294151
aime24__model=qwen2_5_3b,aime24,qwen2_5_3b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.6421538415327742,0.0006404539347612962
aime24__model=qwen2_5_7b,aime24,qwen2_5_7b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.6410748706371545,0.0005626515613860587
aime24__model=qwen3_5_27b,aime24,qwen3_5_27b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7267146503877988,0.00037850839163028127
aime24__model=qwen3_5_4b,aime24,qwen3_5_4b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.8231039427376885,0.00044200510141477104
aime24__model=qwen3_5_9b,aime24,qwen3_5_9b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.8764242079159446,0.0005030577010673192
aime25__model=qwen2_5_32b,aime25,qwen2_5_32b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7070816212670181,0.0005314997855912805
aime25__model=qwen2_5_3b,aime25,qwen2_5_3b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7322769396755755,0.0008193825649269708
aime25__model=qwen2_5_7b,aime25,qwen2_5_7b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.6625184296356872,0.0005636760318647343
aime25__model=qwen3_5_27b,aime25,qwen3_5_27b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7778846284124814,0.0005640483900714573
aime25__model=qwen3_5_4b,aime25,qwen3_5_4b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7527842820997696,0.0005937516039925226
aime25__model=qwen3_5_9b,aime25,qwen3_5_9b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7432870814239572,0.0005406288939144148
aime26__model=qwen2_5_32b,aime26,qwen2_5_32b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.691030527166449,0.0004526814707904084
aime26__model=qwen2_5_3b,aime26,qwen2_5_3b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.6033638603375431,0.0005036501991290361
aime26__model=qwen2_5_7b,aime26,qwen2_5_7b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.6199658074468808,0.0005477942267635906
aime26__model=qwen3_5_27b,aime26,qwen3_5_27b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7990722556864074,0.0006028090808797448
aime26__model=qwen3_5_4b,aime26,qwen3_5_4b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.817315257840228,0.0004610495209533377
aime26__model=qwen3_5_9b,aime26,qwen3_5_9b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.8336210331068064,0.0004798366771772896
gpqa_diamond__domain_biology__model=qwen2_5_32b,gpqa_diamond__domain_biology,qwen2_5_32b,19,64,tuned_ibn,0.11,18,0.18768078969056165,0.5159342586488078,0.0006961877197049851
gpqa_diamond__domain_biology__model=qwen2_5_7b,gpqa_diamond__domain_biology,qwen2_5_7b,19,64,tuned_ibn,0.11,18,0.18768078969056165,0.5216331685735107,0.0012813143793285852
gpqa_diamond__domain_biology__model=qwen3_5_27b,gpqa_diamond__domain_biology,qwen3_5_27b,19,64,tuned_ibn,0.11,18,0.18768078969056165,0.7103670917004573,0.0007643865490870015
gpqa_diamond__domain_biology__model=qwen3_5_4b,gpqa_diamond__domain_biology,qwen3_5_4b,19,64,tuned_ibn,0.11,18,0.18768078969056165,0.7887994638370588,0.000593671717988301
gpqa_diamond__domain_biology__model=qwen3_5_9b,gpqa_diamond__domain_biology,qwen3_5_9b,19,64,tuned_ibn,0.11,18,0.18768078969056165,0.8034418978013789,0.0007686892494231988
gpqa_diamond__domain_chemistry__model=qwen2_5_32b,gpqa_diamond__domain_chemistry,qwen2_5_32b,93,64,tuned_ibn,0.11,19,0.19295423562849207,0.5741444151238408,0.00034718936104473125
gpqa_diamond__domain_chemistry__model=qwen2_5_3b,gpqa_diamond__domain_chemistry,qwen2_5_3b,93,64,tuned_ibn,0.11,19,0.19295423562849207,0.5294457820348915,0.0003276478081220755
gpqa_diamond__domain_chemistry__model=qwen2_5_7b,gpqa_diamond__domain_chemistry,qwen2_5_7b,93,64,tuned_ibn,0.11,19,0.19295423562849207,0.45800391576366106,0.0004614108552415961
gpqa_diamond__domain_chemistry__model=qwen3_5_27b,gpqa_diamond__domain_chemistry,qwen3_5_27b,93,64,tuned_ibn,0.11,19,0.19295423562849207,0.904386279063172,0.00036737586876270953
gpqa_diamond__domain_chemistry__model=qwen3_5_4b,gpqa_diamond__domain_chemistry,qwen3_5_4b,93,64,tuned_ibn,0.11,19,0.19295423562849207,0.8798529572649769,0.00030312753173096307
gpqa_diamond__domain_chemistry__model=qwen3_5_9b,gpqa_diamond__domain_chemistry,qwen3_5_9b,93,64,tuned_ibn,0.11,19,0.19295423562849207,0.8926098383374043,0.00029540061580725455
gpqa_diamond__domain_physics__model=qwen2_5_32b,gpqa_diamond__domain_physics,qwen2_5_32b,86,64,tuned_ibn,0.11,18,0.18279754171945814,0.7647320906018185,0.00034620048917549553
gpqa_diamond__domain_physics__model=qwen2_5_3b,gpqa_diamond__domain_physics,qwen2_5_3b,86,64,tuned_ibn,0.11,18,0.18279754171945814,0.5510483960210991,0.00033310814174257133
gpqa_diamond__domain_physics__model=qwen2_5_7b,gpqa_diamond__domain_physics,qwen2_5_7b,86,64,tuned_ibn,0.11,18,0.18279754171945814,0.47119105693119545,0.0002853203364906572
gpqa_diamond__domain_physics__model=qwen3_5_27b,gpqa_diamond__domain_physics,qwen3_5_27b,86,64,tuned_ibn,0.11,18,0.18279754171945814,0.564799555191233,0.00046688888136583925
gpqa_diamond__domain_physics__model=qwen3_5_4b,gpqa_diamond__domain_physics,qwen3_5_4b,86,64,tuned_ibn,0.11,18,0.18279754171945814,0.5884796700177151,0.000313068708035713
gpqa_diamond__domain_physics__model=qwen3_5_9b,gpqa_diamond__domain_physics,qwen3_5_9b,86,64,tuned_ibn,0.11,18,0.18279754171945814,0.5537663178198983,0.00037891458578145784
hle__text_only_sample100__model=qwen2_5_32b,hle__text_only_sample100,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.7073794717439348,0.0005800351671926413
hle__text_only_sample100__model=qwen2_5_3b,hle__text_only_sample100,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6788674089805672,0.00041867015213363143
hle__text_only_sample100__model=qwen2_5_7b,hle__text_only_sample100,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6514029236117183,0.00043072732128695873
hle__text_only_sample100__model=qwen3_5_27b,hle__text_only_sample100,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6970013267390558,0.00027835676200332416
hle__text_only_sample100__model=qwen3_5_4b,hle__text_only_sample100,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.62219018990631,0.0002609765718229716
hle__text_only_sample100__model=qwen3_5_9b,hle__text_only_sample100,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6495377939229628,0.00026997640732688604
hmmt__model=qwen2_5_32b,hmmt,qwen2_5_32b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.5317485018003634,0.0007061632489062826
hmmt__model=qwen2_5_3b,hmmt,qwen2_5_3b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.8823972669681066,0.0013082180641238747
hmmt__model=qwen2_5_7b,hmmt,qwen2_5_7b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.6600646322704202,0.0006411020547613293
hmmt__model=qwen3_5_27b,hmmt,qwen3_5_27b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.9269240009658752,0.0005586061738035185
hmmt__model=qwen3_5_4b,hmmt,qwen3_5_4b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.763089612918869,0.00033329243968044294
hmmt__model=qwen3_5_9b,hmmt,qwen3_5_9b,30,64,tuned_ibn,0.11,19,0.19586831793918927,0.7951002400531264,0.00027551905485779246
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9835072978410497,0.00036964543560157753
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9094434852582964,0.0002897655681375399
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_easy,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.8294569630618291,0.00029198217351492144
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.8617350194326842,0.0002569941042841057
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,1.014020683630128,0.0002546177314739516
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_easy,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,1.0178716891212325,0.00027523345280846954
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.4731472217958857,0.0004000865141088998
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.40874406093840376,0.0005645922681563452
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_hard,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.38268907313907125,0.0004720266930237527
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.8064491526568146,0.0003445617124522806
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.7336378386198015,0.00030552940856913834
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_hard,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.7823324533009088,0.00036571164488279805
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.785277787676362,0.00033900202257355
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6022530199430285,0.000403040019555169
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,livecodebench_gt_2024_03_30__difficulty_medium,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5927350959991917,0.0003277263015971774
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9045510057865225,0.0003022068070523165
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9625599050612815,0.00030614769398598526
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,livecodebench_gt_2024_03_30__difficulty_medium,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9559150318179612,0.00025572189423916214
math_100__model=qwen2_5_32b,math_100,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6699071865223465,0.000356778525772806
math_100__model=qwen2_5_3b,math_100,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.8550046114067944,0.0002785701757080966
math_100__model=qwen2_5_7b,math_100,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6996944325123458,0.00025535446164504945
math_100__model=qwen3_5_27b,math_100,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9185709100703937,0.000391914236980094
math_100__model=qwen3_5_4b,math_100,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,1.0748051900740005,0.00039736790373162727
math_100__model=qwen3_5_9b,math_100,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.9894267425084824,0.00045022274403711703
mmlu_science__subject_college_biology__model=qwen2_5_32b,mmlu_science__subject_college_biology,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.45447567938137073,0.0007905335944053675
mmlu_science__subject_college_biology__model=qwen2_5_3b,mmlu_science__subject_college_biology,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.430184387865189,0.0008025650953677032
mmlu_science__subject_college_biology__model=qwen2_5_7b,mmlu_science__subject_college_biology,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.40842534380399315,0.0007859854536962328
mmlu_science__subject_college_biology__model=qwen3_5_27b,mmlu_science__subject_college_biology,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.3600071542454591,0.0007299069273862408
mmlu_science__subject_college_biology__model=qwen3_5_4b,mmlu_science__subject_college_biology,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.3940303295175419,0.00029520939224918306
mmlu_science__subject_college_biology__model=qwen3_5_9b,mmlu_science__subject_college_biology,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.47839093449054104,0.0008375047359633185
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,mmlu_science__subject_college_chemistry,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.542878918190691,0.0003949855878274937
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,mmlu_science__subject_college_chemistry,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.402049326193886,0.0003123202154874469
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,mmlu_science__subject_college_chemistry,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.4090727910536992,0.00030759677461019016
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.4280299789320686,0.0004380202138841733
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.46435756330257816,0.0002793008282547178
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.45252717163334044,0.00042691008655193214
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5434889098434086,0.0002611287891288861
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5223997838587192,0.0005686322491950642
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.4821222534165732,0.0004753619716320954
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5137300277905832,0.002593794300644225
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.41319886985198845,0.0006417930612288821
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5574281456145777,0.002715235771616698
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5609302716637881,0.00031665461981874904
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.3756477083021651,0.00026319259242247814
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.46568392379533646,0.0006712618249950075
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6469739063011434,0.00031037478189797685
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.7360140200664096,0.0002680890607235853
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.740736862054275,0.00030127025919804353
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.766137958994481,0.00028048658589913345
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6163552843454465,0.00038770269671255795
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.47252144673853663,0.00033480489277693345
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6389561313404076,0.0002450245705024267
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.7297862943147244,0.000279010433988353
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.719552815041643,0.00028314122359802225
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.8238973875717785,0.00028239647923570074
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.5787228308497243,0.00026915246261333044
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.460041218904158,0.00032223506840802803
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6027500937776209,0.00025935353635358994
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.7179458756599737,0.0002829648058143829
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,64,tuned_ibn,0.11,19,0.19291853522139193,0.6782260544099217,0.00028242296847251285
