pair_key,benchmark,model,n_tasks,b,policy,alpha,m,weight,variance_ratio,ratio_mc_se
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.7350415230567119,0.0007628411477897885
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.601675795890255,0.0008462768941952174
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.49800524311838734,0.0006659586895296009
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,mmlu_science__subject_college_chemistry,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.4118128823213465,0.00055696782937189
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.774592187903532,0.0005412021618318592
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.6527433548905524,0.0006737375105859997
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.5559373773582672,0.0005521638714467944
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,mmlu_science__subject_college_chemistry,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.4783590696519997,0.0004505023653889417
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.8033978238574755,0.0007603225862268086
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.6832416790474494,0.0009122672936459826
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.5691020149074703,0.0008440215361749344
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,mmlu_science__subject_college_chemistry,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.47049532226564944,0.0007042332397001176
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.823289646398373,0.00023719299022370918
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.7284462223738926,0.0003408990270542698
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.6494687560954664,0.00033974397027798935
mmlu_science__subject_college_physics__model=qwen2_5_32b,mmlu_science__subject_college_physics,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.5768514103125981,0.00030921757367482886
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.8645044989311667,0.0006100097813134467
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.7724160148413262,0.000761411698050829
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.6630148417862326,0.0007941914441711443
mmlu_science__subject_college_physics__model=qwen2_5_3b,mmlu_science__subject_college_physics,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.548613085505033,0.000745539985646417
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.8331622056217293,0.0005543333587201711
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.7286804670408613,0.0006614935237371067
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.61619069329629,0.0006615471980577678
mmlu_science__subject_college_physics__model=qwen2_5_7b,mmlu_science__subject_college_physics,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.5043933047322993,0.0006181390869650753
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.8665924825417666,0.002243673173132993
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.7584520946869128,0.003033005172535098
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.6195070458106514,0.0033472007255877564
mmlu_science__subject_college_physics__model=qwen3_5_27b,mmlu_science__subject_college_physics,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.4633498736411098,0.0031224539358970372
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.6733646773394415,0.0014507707836325073
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.5369153830327202,0.001420436745291377
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.4390004641394315,0.0009309280845434652
mmlu_science__subject_college_physics__model=qwen3_5_4b,mmlu_science__subject_college_physics,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.3697528748779277,0.000435574203910218
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.5748796322407748,6.671661788511005e-05
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.457556376282403,0.00012276603580310496
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.3938748106902813,0.00016451314022585946
mmlu_science__subject_college_physics__model=qwen3_5_9b,mmlu_science__subject_college_physics,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.3340684102799799,0.0001710723231441568
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.8542781139377376,0.0003071579198650413
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.7665754627798796,0.000426770824673772
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.6752688336495591,0.0003823103163350202
supergpqa_science__field_biology__model=qwen2_5_32b,supergpqa_science__field_biology,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.592891350087976,0.0003550370888604203
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.7364319563749615,0.0005127679423255028
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.586517046608517,0.000618544476878809
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.4705935911040437,0.000491229580511636
supergpqa_science__field_biology__model=qwen2_5_3b,supergpqa_science__field_biology,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.3745515341958095,0.00038467566303024286
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.7738119827961976,0.0008088626382304206
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.6615010896936073,0.0009004641401398912
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.5539185861430086,0.0007986854996945383
supergpqa_science__field_biology__model=qwen2_5_7b,supergpqa_science__field_biology,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.45096312618431605,0.0007993310742417768
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.884848176264662,0.000228241802174607
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.8141604630796633,0.00031551674188621913
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.7395806046945806,0.0002980912578681471
supergpqa_science__field_biology__model=qwen3_5_27b,supergpqa_science__field_biology,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.6709934780889708,0.00028989185433331776
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.9193365549204746,0.0001530421959544652
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.8652833362477484,0.0001675005758300793
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.8014396670448511,0.00017182382542911182
supergpqa_science__field_biology__model=qwen3_5_4b,supergpqa_science__field_biology,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.745043429680291,0.00015819068699247777
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.9289015592112864,0.00016255937801231888
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.8778633093107696,0.00018914831910172268
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.8147194020170507,0.00021468240201595785
supergpqa_science__field_biology__model=qwen3_5_9b,supergpqa_science__field_biology,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.7531959722430237,0.00019764458437466484
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.9302616387473099,0.0001442341664696997
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.8766847362817819,0.00022048910825927094
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.8212106595346573,0.00022754716224869628
supergpqa_science__field_chemistry__model=qwen2_5_32b,supergpqa_science__field_chemistry,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.7677088536120111,0.000203705268747342
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.8942947515159712,0.0004012773168965068
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.8308544109922317,0.0005553813549636211
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.7416813520343813,0.0005006279603138664
supergpqa_science__field_chemistry__model=qwen2_5_3b,supergpqa_science__field_chemistry,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.656895329451058,0.0004758067453649835
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.7917318019898505,0.0003518189723154767
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.6715793610988297,0.00045622996756154645
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.5748637116644291,0.0004192549192733166
supergpqa_science__field_chemistry__model=qwen2_5_7b,supergpqa_science__field_chemistry,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.48708622460127127,0.0003918165451286774
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.8719976819991132,0.000264927100426466
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.7943152846463264,0.00027752608841224915
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.7199015859546869,0.0002672256018079462
supergpqa_science__field_chemistry__model=qwen3_5_27b,supergpqa_science__field_chemistry,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.6565224649099981,0.0002246144759351128
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.9136109737139451,0.00016812026383260885
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.8528987380089328,0.0001995847959571371
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.7904108046323132,0.00018794934468774764
supergpqa_science__field_chemistry__model=qwen3_5_4b,supergpqa_science__field_chemistry,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.7333577468950765,0.00017485004452299875
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.9068840580591844,0.00021927877599797936
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.8438528753287124,0.0002485432552594779
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.7800278322103404,0.00024242840477237403
supergpqa_science__field_chemistry__model=qwen3_5_9b,supergpqa_science__field_chemistry,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.7234584275008118,0.00022209797134766193
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,8,hbn,,4,0.4812296048277006,0.9379881440505315,8.906222351824183e-05
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,16,hbn,,6,0.3511697280337486,0.8927906423361157,0.00014687601385183425
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,32,hbn,,10,0.28473952736973573,0.8495470088671717,0.00015013191222555618
supergpqa_science__field_physics__model=qwen2_5_32b,supergpqa_science__field_physics,qwen2_5_32b,100,64,hbn,,16,0.22177634090182216,0.8074428188096885,0.0001483451906810688
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,8,hbn,,4,0.4812296048277006,0.8407285337784991,0.0002437563002892374
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,16,hbn,,6,0.3511697280337486,0.7470878862345574,0.00037095595299507897
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,32,hbn,,10,0.28473952736973573,0.6683873871364089,0.0003127635281342069
supergpqa_science__field_physics__model=qwen2_5_3b,supergpqa_science__field_physics,qwen2_5_3b,100,64,hbn,,16,0.22177634090182216,0.5965277083524525,0.000275102204715015
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,8,hbn,,4,0.4812296048277006,0.7937793923428816,0.000399348062375084
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,16,hbn,,6,0.3511697280337486,0.6725679853754591,0.0005534184668145619
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,32,hbn,,10,0.28473952736973573,0.5620918778441427,0.0004918778872884834
supergpqa_science__field_physics__model=qwen2_5_7b,supergpqa_science__field_physics,qwen2_5_7b,100,64,hbn,,16,0.22177634090182216,0.4654260477840778,0.0004196119650552081
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,8,hbn,,4,0.4812296048277006,0.861057178942167,0.00029457965233962665
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,16,hbn,,6,0.3511697280337486,0.7792597553641317,0.0003476795028157346
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,32,hbn,,10,0.28473952736973573,0.695585930744919,0.0003042538460024147
supergpqa_science__field_physics__model=qwen3_5_27b,supergpqa_science__field_physics,qwen3_5_27b,100,64,hbn,,16,0.22177634090182216,0.6271065419253694,0.0002657737066574686
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,8,hbn,,4,0.4812296048277006,0.8979509085730907,0.00024232837361657161
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,16,hbn,,6,0.3511697280337486,0.8357672558046875,0.000255482617532942
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,32,hbn,,10,0.28473952736973573,0.7754062180098789,0.00025294491000858136
supergpqa_science__field_physics__model=qwen3_5_4b,supergpqa_science__field_physics,qwen3_5_4b,100,64,hbn,,16,0.22177634090182216,0.7227752619475696,0.0002348550315570692
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,8,hbn,,4,0.4812296048277006,0.89807861370308,0.00026681627360115314
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,16,hbn,,6,0.3511697280337486,0.8311439357378418,0.0002996377036858418
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,32,hbn,,10,0.28473952736973573,0.757883026201875,0.0002986583471282446
supergpqa_science__field_physics__model=qwen3_5_9b,supergpqa_science__field_physics,qwen3_5_9b,100,64,hbn,,16,0.22177634090182216,0.6938820028833736,0.00024946959227890956
