profile,model,reference_budget,budget,n_tasks,hbn_variance_ratio,continuous_equivalent_budget,uniform_over_hbn_variance_ratio,replay_sha256,protocol_version,target_fingerprint
hmmt__model=qwen2_5_3b,qwen2_5_3b,16,16,30,0.9610244162095669,16.64890062117937,1.0405562888237105,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,39aaf7e9e4ebf4a05f497d011bb7f32b55e513a480011f791c6d979486cf4b9d
hmmt__model=qwen2_5_3b,qwen2_5_3b,32,34,30,0.9392377030366028,34.070182549680865,1.0020641926376723,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e48de1c62f7b30a5c75c78476d185fad7b4fb6ed6e0028868ece50677b3e3cc3
hmmt__model=qwen2_5_3b,qwen2_5_3b,64,71,30,0.9004414763142514,71.07624613425092,1.0010738892148017,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,5ff20094541aa178e85669c4a5df874daabd0c8cebf55bc575a811b8b67532cc
hmmt__model=qwen2_5_7b,qwen2_5_7b,8,9,30,0.8731730353245921,9.16198700183875,1.017998555759861,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b6e7ba6a7a42d81ceb467c8010b391c3b026a7db23783de29fd0e01bb986f9fb
hmmt__model=qwen2_5_7b,qwen2_5_7b,16,20,30,0.7957632787824033,20.10648194835226,1.005324097417613,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,65c9bf6b06e0649ebe7c9370bee79f82bdb3ec5beb9679de41f316c6a8e3f4f0
hmmt__model=qwen2_5_7b,qwen2_5_7b,32,43,30,0.7430779018266613,43.064125472358185,1.0014912900548416,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4f587fb7dac08453d0a27dea2a3e9614766dc160c546257b4597f183a6e76b3d
hmmt__model=qwen2_5_7b,qwen2_5_7b,64,92,30,0.6901625401750242,92.73177878325545,1.0079541172092985,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,f486bd2eba04e4d3a1a3e15d33438458f731679e8d1b95bd39ffb7c1d679845f
hmmt__model=qwen3_5_27b,qwen3_5_27b,8,8,30,0.9751552515784196,8.203821890976771,1.0254777363720964,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,0ce106f239b11ab2d429d256f138aaef0a88015aa598fbd383e91b3cb73ce625
hmmt__model=qwen3_5_27b,qwen3_5_27b,16,16,30,0.951492466286303,16.815687529769278,1.0509804706105799,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,3b724129d9966e6e94656f8cf332fd12be39c8af3794b0d82bbbf384666b19ac
hmmt__model=qwen3_5_27b,qwen3_5_27b,32,34,30,0.9198413339624076,34.78860844636471,1.0231943660695504,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,8f06bf7ca25468db97c8046e3a83edc7294d266c8087a27332385e8f914a3237
hmmt__model=qwen3_5_27b,qwen3_5_27b,64,72,30,0.8841368776324308,72.38698172095387,1.0053747461243594,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,dcbaa5e0e8f851c556d095b04f8d1c0b3f883b74a21e0fc300292ecf301f7f3c
hmmt__model=qwen3_5_4b,qwen3_5_4b,8,8,30,0.9373629137236765,8.534581305569239,1.0668226631961548,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d8196589caf67bc9eb23006c8ac16d7c0f14a4ecbe8ffd9426414ab988810f43
hmmt__model=qwen3_5_4b,qwen3_5_4b,16,18,30,0.8831538360463249,18.1168889800992,1.0064938322277335,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,38c8738af9c4798ba96912b7c586ef7be6e6f757676e57fa16280e1fcd17fdf5
hmmt__model=qwen3_5_4b,qwen3_5_4b,32,38,30,0.8274337533385177,38.67379094808118,1.0177313407389783,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,96f77c63a8a7763468b6c28544fe602b90a2898d400dacc5551930ac46b4cf1c
hmmt__model=qwen3_5_4b,qwen3_5_4b,64,82,30,0.7784588747528257,82.21372005081336,1.00260634208309,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b1d5a8baaf16c67377ee506a0db089a44df4f81fe8ab21a6143fd0f14b0bbbfc
hmmt__model=qwen3_5_9b,qwen3_5_9b,8,8,30,0.945756489262225,8.458837016535535,1.0573546270669418,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,0a3a8820dc7901457c57aef841610d115c04ebd355df975bbe882cb96dbb366e
hmmt__model=qwen3_5_9b,qwen3_5_9b,16,17,30,0.8971267607162954,17.83471489271491,1.0491008760420535,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,66d63fc7093c16d2dc059a2188444adc27972998564b61a1e2255943be79bd0d
hmmt__model=qwen3_5_9b,qwen3_5_9b,32,37,30,0.8457229920079024,37.837448316293376,1.0226337382781994,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ebbba94fb9213e6948d2859864258c65aed54039ec5961674114ef5da8e3d0be
hmmt__model=qwen3_5_9b,qwen3_5_9b,64,79,30,0.8003700044551938,79.96301665948157,1.0121900842972351,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4cc52a39e8b5531ac23c6527b8a087271dbc26b4f4d1bbfbca3012e3f13eccbb
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,qwen2_5_32b,8,8,100,0.9744515452295321,8.209746332862142,1.0262182916077678,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,f33d35474d2b892dc208d95b492454f0193e95500f9519615d5ad4a285caeb70
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,qwen2_5_32b,16,16,100,0.9705128316255969,16.486129269615322,1.0303830793509576,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b15681fc5ede2bb91afc8d5826fb53ea71d5f4d82f5eab4f154a0d6523acdd1a
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,qwen2_5_32b,32,34,100,0.940610322847408,34.0204643971266,1.0006018940331354,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b43c3cc49db304a0f34c079d887d5bf5f75aec99b3999a8f0d31bd001b4759ef
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_32b,qwen2_5_32b,64,70,100,0.911380398275882,70.22314734996824,1.0031878192852606,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2b1ac7d11a79d9da9a21e899ebe2a3efd30b50b755395ad9d83a4a6c7e833a3e
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,qwen2_5_3b,8,8,100,0.9630198227417487,8.307201794895292,1.0384002243619115,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,07e9ba3c187c7bd6159b763e0894895522ba3fb861aae2da7c67ce5b6c94f2c6
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,qwen2_5_3b,16,17,100,0.937604394516001,17.064766434098605,1.0038097902410945,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,30e550e1ef6705243f74a40cdd4f6190266f86389f9bfe69e467c88326b3a0b0
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,qwen2_5_3b,32,35,100,0.9063022109696737,35.30831064150496,1.0088088754715703,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,6947e01bf54c0a013c87bfea94ab72d64fc441265e501598255c0abca72e2fa2
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_3b,qwen2_5_3b,64,73,100,0.874050265773539,73.22233343566307,1.0030456635022338,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4dd085a1870355660806b2ac3f6c3d9f7a459d082c2cf3ed40bae33fc16341bf
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,qwen2_5_7b,8,8,100,0.9442160943800895,8.472636769925296,1.059079596240662,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,cff6784ec4a605a0d89b5b1c7f89a9e5da85248083178587de717c936010a33e
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,qwen2_5_7b,16,17,100,0.9032549156235337,17.713714836475482,1.0419832256750285,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,23197d30fbc545214760daab60e0c5640f317068d2c423798050a2d70286f504
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,qwen2_5_7b,32,37,100,0.8572459702036698,37.32884272689814,1.0088876412675174,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,04afc3ebe0007cd12170352bd7fa023585e5fd8bf0ffce25aba7a2ec6b12b004
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen2_5_7b,qwen2_5_7b,64,78,100,0.8123228811401231,78.78640561025907,1.0100821232084496,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ae95168ca333d23b3b46574695f1a8a536d15e5cde2c6b4fd8fb39a33c356e3f
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,qwen3_5_27b,8,8,100,0.9507153041399545,8.414716756071408,1.051839594508926,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,0464e5de7b7082abae4c5fd4666e3d44cb71fb30bff67b7a4d5de5bbbd1fdde0
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,qwen3_5_27b,16,17,100,0.9151776492040862,17.48294444681305,1.0284084968713558,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d751017b102e01d617ff63792d4f253f6be13381ee971820b3b00057caafbebf
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,qwen3_5_27b,32,36,100,0.8780783733836611,36.44321619798983,1.012311561055273,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,da429d9aa5bf5aa8b6554d69bf7067767a853db0d2e5ec72428d4ca42986ce97
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_27b,qwen3_5_27b,64,76,100,0.8418373654216873,76.02418546477985,1.0003182297997348,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,1bc7ffcec0de2695c52bcd4253cdc4935f181259e1600edd695db32c234cd00c
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,qwen3_5_4b,8,8,100,0.9780837498101754,8.179258679589172,1.0224073349486464,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,7efd600423a8c97f3fef93ee3fc4b2e549dabd8e912e8ca2844d92fb769a52ed
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,qwen3_5_4b,16,16,100,0.9611416971427549,16.646869080349116,1.0404293175218198,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,6179a32fa7bfb55ec4f825d7e67603b5e65f7ab12aeb62c55ba5019d12902152
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,qwen3_5_4b,32,33,100,0.942560046831886,33.9500916759179,1.028790656845997,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ed961af7c0f68383217f29733185bbee0341c2d80ca36b48470d38c2f3e9ac32
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_4b,qwen3_5_4b,64,69,100,0.9252495013249663,69.17053174127776,1.002471474511272,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d10d53654530b7a98267b3cdd65dc7d9cab975aef8b4745359f0c2340a882033
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,qwen3_5_9b,8,8,100,0.9832224756545238,8.13651050305218,1.0170638128815226,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d5930dec681aac61b44f540a7621f6d1a09b6158843f9e96754ae51ae0879027
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,qwen3_5_9b,16,16,100,0.9660945284047084,16.561526361628882,1.0350953976018051,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,374c7a429034bd22339d33cc703433b5b768b1764d06a375c7a73603cadf0a0d
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,qwen3_5_9b,32,33,100,0.9484050032639398,33.74085953772056,1.022450289021835,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e558c969dd99e328ed8d748fd174f39fa784315a11f47fb89128d46a38e52557
livecodebench_gt_2024_03_30__difficulty_easy__model=qwen3_5_9b,qwen3_5_9b,64,68,100,0.9310863218149967,68.73691353906126,1.0108369638097245,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,bd8ce15a12293de0b7b912f8c3f2e52242892ac8d900e95b21780584921e1fbd
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,8,10,100,0.7711290915075392,10.374397864254075,1.0374397864254075,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d6cec4614b0fafa743967e7982e380c71c367e40de4251bf75760711897b8c2d
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,16,24,100,0.6589207875605043,24.282129661193647,1.0117554025497353,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,cac7c37956645266ac8983f1c7b393524547de2f7c69617257281d3ff616821a
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,32,56,100,0.5632051021309273,56.81766709663262,1.0146011981541538,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,957dba16a10f058739c4b102c33cdb6a74d162ac8ed412200c9264e875ee0782
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,64,133,100,0.48100238297703746,133.05547387081302,1.0004170967730301,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,9b32107659d8876212725590eb5ccf8561810532441f57985a70489fcc1ef7b6
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,8,11,100,0.7133294725255664,11.215013970579033,1.019546724598094,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,1761e728ebe5c9c07c03149877b88a7473fbceb17b36db3eea326987726f4700
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,16,26,100,0.5945822506341041,26.909649561413044,1.0349865215928093,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,79f0e5fd81181341db81eb414b1fda327ab6a5b25c8426d66858eda6e3378c20
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,32,64,100,0.49353540002345747,64.83830744153116,1.0130985537739243,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,898a336aa8466d37ba4c8c0a77d928cc97ada693857ff38e6d72486bd2b8137d
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,64,158,100,0.40293258744617955,158.83550249841383,1.0052879904962901,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,8794664d776339ad31c7f2391546b4d866522d42fbc29c83b2250aaf76ccda20
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,8,10,100,0.7301213157927189,10.957083195570195,1.0957083195570194,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,6283daf0d3aecaebe93926cb55f003fde391b293e70162b51362361cab329ee6
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,16,27,100,0.5888132220450437,27.17330284199361,1.006418623777541,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,518593475786fb82faa4f080c146d17831630d4764345bd6c89b4321400c4968
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,32,69,100,0.46339342317303855,69.05579233490909,1.0008085845638999,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,916ba24a66253b0b16b6aa495957a3030f144e0de6940255e0686a1a35f5c6ed
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,64,177,100,0.361233006590805,177.17096398252852,1.0009658982063758,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2f267a6bfd1f9c719176783c03295009776c55bca8eaf098d99ca698b24349e7
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,8,8,100,0.9162316534856654,8.731416306744265,1.0914270383430331,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,707cdeb2110f0b817b8350f35e46e70c8e9a0cd41f9fc31280b100ca55b66e78
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,16,18,100,0.8749279260224374,18.28722060883182,1.0159567004906567,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d853d820c70d280634384605ae12ed4cb43d5f561b795c7f319da9a3a00ff40d
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,32,38,100,0.8315729492615482,38.481290220438964,1.0126655321168148,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,1ae2f40d749b249dc90837571913c70e2903415cfe244176846338edd08d74cf
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,64,81,100,0.7854980339564918,81.47697032115667,1.0058885224834158,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a63a9d44ebfc90c87915857356d559bb5d37fbf8d7b9dce44f8c216f1cc7e380
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,8,8,100,0.8986309045340634,8.902431420548538,1.1128039275685673,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,db8e0afb2e6aed52d08870bc645c6a49f914dab71e74158ffb4be46407928c5b
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,16,19,100,0.840936742036843,19.02640139286364,1.0013895469928231,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,80b9efdba7ad55f98c648e56bfa3bacdb0069ee84261d22f4f2dbcc1448f6f3c
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,32,40,100,0.7839444808095806,40.81921715547197,1.0204804288867992,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,521a59409f5efc1dd57381b2852a05f3eef7c2612f4e6f06d8bf2f566ef5cf74
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,64,87,100,0.7313446181094383,87.51004439663909,1.0058625792717135,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b0fa087e56b8beea4c2e5ae3f16ff64a39a515564811f9e32fce026df2446362
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,8,8,100,0.910534745823281,8.786045822739709,1.0982557278424636,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,9a4f5fa800714e893297bd0d6cc850e7638a72442dd3de808a559640ea848d3d
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,16,18,100,0.8664962881995741,18.465168538973394,1.025842696609633,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,05f1f3601e40aa3f5209124643f25139c34e0a4d95b52e866103b6b2ddeac1f7
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,32,38,100,0.8214065470680871,38.95756627971885,1.0251991126241802,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ec7bc6394dd65b142ef2f5a4357dc1c86bfeb82b66b049ab189f350a3d5eec0e
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,64,83,100,0.7698180540408917,83.13652773412404,1.0016449124593259,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ad80fe70e57ab9f0ba3f588e27348d66dbdffcc545a023567cb514aba377d53f
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,8,8,100,0.9296340873850977,8.60553642401672,1.07569205300209,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,19bfdd2cfc84e0b15d79e7c5d0676dbb3bd06160092e5ba043f88f2a9e2069cb
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,16,18,100,0.8833734906607125,18.11238413780441,1.006243563211356,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,681b179cf4f4cd1fdd3dc6ebc28e2ee750aaa6649c9f5e5d640b6cd21a2d59e9
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,32,38,100,0.8310726883394531,38.50445388109006,1.0132751021339488,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b0d9536b892e40578ad4e286741207f9581fea28c70b05a4b8cbbfced7a9d478
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,64,82,100,0.7746298929142417,82.62010101265916,1.0075622074714532,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,50520fab6e41ffcef0fe1dc4d016dd9e5692acce1c79c6b84300883a00d2b604
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,8,9,100,0.8736317755607258,9.15717608241222,1.0174640091569134,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,56a08cc0fffefe8a1f019c5f66c4ba72db50b59917e7c9c742d507c3ce4c377f
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,16,20,100,0.7873018807879696,20.32257306941326,1.016128653470663,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e3324cb5f05e161d2f0ab17d5002a050075b936aea2c586dd72ab51bcb70a4d8
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,32,45,100,0.7066629271613589,45.283258495734195,1.0062946332385376,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,54813eba3cce77c588699cea83a9423d1faf94003b6cb289b59e15cd151f1d82
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,64,101,100,0.6311840218065896,101.39673659168005,1.0039280850661392,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ef54e745dd655e7f3c5e6046cc72cd9e7e053eb323b6431673c541ddc8c955d9
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,8,9,100,0.8522573266447108,9.386836287457394,1.042981809717488,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,946e40e88e8fdff4c419a283c68b605d3bb51ce858fcded141904ab1ae3aa5e4
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,16,20,100,0.7731698336473931,20.694030345856532,1.0347015172928267,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2d62b94010b51de8dc6c83f87d7d4fe21b02e975cab673ba509f771af8530483
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,32,46,100,0.6880347078537254,46.509281631767806,1.0110713398210394,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4e69f99087063ee0d0db0ddcdce7dbcb755b8b6a6a35097e62e2e3eca38a38b4
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,64,104,100,0.6100915909703897,104.90228180035051,1.0086757865418319,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,83390326bcfcd65096f5a6255e911f0934f9ba8e906596ec8c47de4bdb63bd31
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,8,8,100,0.9683540997528275,8.261440729214655,1.032680091151832,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,217d3011f859833debf5e05207b5dd2a24db9ecb8a3f9c1747ade01e8bf38ccb
